6.27803, -736.894, -999.776
3.5948, 65.6223, -84.6413
5.89648, 357.805, -905.814
5.09708, -233.057, 869.555
2.76731, -930.915, 661.777
2.53849, 339.058, 56.4021
4.58743, -866.042, -233.133
7.15218, 177.97, 373.605
2.95982, 53.7758, 692.32
6.00595, -167.833, 308.12
3.81226, 524.503, 820.543
4.14117, 472.147, -904.95
7.45519, 512.717, 265.152
7.41275, -506.158, -269.729
5.75759, 506.625, 445.258
6.92354, 263.242, -854.499
6.33247, -127.047, -454.545
3.87453, -524.189, -44.6894
4.93259, -667.329, -282.361
2.80282, 818.494, 795.139
5.08146, 9.00609, 809.142
4.96988, 973.117, -361.967
7.23882, -818.408, -467.744
4.42071, -1.96494, -852.399
5.14874, 827.518, -445.925
2.75042, 881.844, -70.9273
6.63909, 540.42, 523.355
5.94228, -968.027, -749.166
6.18112, 259.081, 736.446
6.94286, 998.576, 450.8
4.25508, -387.186, -533.649
6.72991, 182.234, 26.5306
3.84659, 682.089, -175.162
4.83959, 75.3782, -171.807
3.2686, -643.497, -425.378
2.66527, 605.024, 143.268
7.2768, -3.13529, 69.0219
6.95369, 109.199, 496.496
3.29884, 683.927, 249.623
3.15214, 429.397, -574.432
2.515, -450.867, -817.955
6.0491, -946.735, -171.717
3.40448, -519.974, 875.608
5.76029, 773.926, -364.815
4.42907, 362.777, -699.295
3.23766, -4.73994, -225.529
5.45054, 690.862, 174.303
3.24076, 112.53, 910.758
3.2091, -182.433, 966.477
4.94257, -495.653, 129.717
3.13015, 922.958, -67.9041
5.64635, -361.394, -600.37
5.60817, 302.448, -746.446
4.88216, -504.168, 606.024
2.64188, -593.158, -221.911
3.21011, -146.793, 803.244
3.15594, -179.424, 894.819
3.31099, -815.764, 770.932
3.76529, -269.285, -857.699
4.77654, 566.517, -729.931
6.54472, -95.3656, -300.914
3.57624, 303.262, 863.183
3.75063, 817.401, 362.06
5.02978, -57.5006, 721.678
6.27922, 635.111, 200.371
5.66369, 902.728, -75.2991
5.9449, 649.043, -121.546
7.27207, 974.14, 404.557
5.18713, -421.418, 702.767
4.57014, -791.496, 31.5959
4.70019, 753.06, 153.502
6.07821, 738.448, 459.464
