6.27803, -736.913, -999.907
3.5948, 65.5565, -83.3195
5.89648, 357.757, -905.875
5.09708, -233.018, 869.448
2.76731, -930.878, 661.874
2.53849, 341.202, 58.3941
4.58743, -866.215, -233.155
7.15218, 177.959, 373.567
2.95982, 53.8276, 692.329
6.00595, -167.94, 307.941
3.81226, 524.435, 820.606
4.14117, 472.158, -905.027
7.45519, 512.783, 265.231
7.41275, -506.003, -269.464
5.75759, 506.68, 445.297
6.92354, 263.259, -854.581
6.33247, -127.13, -454.568
3.87453, -524.355, -44.5926
4.93259, -667.111, -281.791
2.80282, 818.445, 795.249
5.08146, 9.03128, 809.246
4.96988, 973.223, -361.946
7.23882, -818.488, -467.723
4.42071, -0.0934446, -852.505
5.14874, 827.592, -445.869
2.75042, 881.918, -71.0421
6.63909, 540.412, 523.147
5.94228, -968.177, -749.231
6.18112, 259.085, 736.477
6.94286, 998.791, 450.815
4.25508, -387.294, -533.625
6.72991, 182.229, 26.5413
3.84659, 682.686, -175.595
4.83959, 74.8916, -170.165
3.2686, -643.4, -425.504
2.66527, 604.889, 143.294
7.2768, -3.07482, 68.9444
6.95369, 109.179, 496.552
3.29884, 684.023, 249.671
3.15214, 429.412, -574.473
2.515, -450.84, -817.996
6.0491, -946.419, -171.523
3.40448, -520.103, 875.726
5.76029, 773.961, -364.882
4.42907, 362.723, -699.318
3.23766, -2.43428, -224.984
5.45054, 691.045, 174.348
3.24076, 112.379, 910.796
3.2091, -182.454, 966.561
4.94257, -495.712, 129.768
3.13015, 922.534, -70.239
5.64635, -361.462, -600.443
5.60817, 302.486, -746.527
4.88216, -504.262, 606.101
2.64188, -593.375, -221.568
3.21011, -146.927, 803.309
3.15594, -179.392, 894.917
3.31099, -815.693, 771.163
3.76529, -269.308, -857.809
4.77654, 566.383, -729.836
6.54472, -95.3871, -300.937
3.57624, 303.281, 863.288
3.75063, 817.63, 360.596
5.02978, -57.4847, 721.704
6.27922, 635.119, 200.635
5.66369, 902.731, -75.4331
5.9449, 649.265, -121.415
7.27207, 974.236, 404.466
5.18713, -421.386, 702.622
4.57014, -792.577, 29.7845
4.70019, 753.105, 153.459
6.07821, 738.498, 459.484
6.20858, 413.018, 601.396
5.12494, 772.044, -961.785
6.06711, -869.562, -73.3663
5.91025, 335.344, -22.1073
6.82941, 833.248, -600.865
3.19597, 87.8628, 779.976
3.57766, 978.629, -99.3258
5.0733, -368.488, -107.996
4.83766, -120.536, 762.883
3.55759, -269.654, 613.279
5.65244, -692.061, 997.249
2.5044, -998.562, 232.509
4.09589, 454.645, 546.673
5.90281, 364.962, -164.447
6.0446, 672.811, -589.446
2.90869, -810.872, 657.383
3.56926, 259.172, 528.043
4.44412, -837.834, -572.885
4.44927, 895.152, 904.294
3.92018, 384.316, -461.562
4.6123, 567.691, 553.702
2.55658, -611.236, -436.019
3.72027, 966.193, -616.406
4.49072, -727.03, 639.521
6.64177, -646.258, 202.011
3.78584, 975.828, -684.567
3.59705, -796.802, -532.786
6.47385, 391.988, 269.426
5.8476, 505.839, 392.474
5.49108, -887.168, 267.084
5.99917, -362.459, -545.94
5.13062, 525.162, -765.077
4.14833, 176.088, 107.734
3.30844, -713.92, 405.938
6.56633, 720.421, -29.3351
4.08004, 477.99, 113.699
4.05369, 57.0639, -729.362
4.65424, 36.1575, 176.155
4.46509, -259.26, -482.182
4.43916, -48.222, -106.372
4.34871, -843.401, -441.437
5.88118, 343.561, -492.172
6.10384, 457.16, 27.8764
7.20082, -78.4907, 889.551
5.08573, -79.1364, -356.89
5.5282, -196.303, 322.714
5.85049, -699.145, 973.061
5.11404, 83.3871, -312.316
3.87105, -969.954, 658.356
7.08924, 92.304, 285.946
3.73367, 940.1, -466.723
4.77876, 388.001, 687.893
3.30374, -955.7, 635.956
4.68319, 415.62, 413.839
7.45767, 503.349, 164.892
6.26931, -440.952, 391.352
4.97846, -991.414, -657.613
7.01651, -673.65, -840.135
4.68213, 493.347, 565.928
5.09239, 169.558, -987.25
4.44866, 88.0479, -866.235
5.63431, -228.395, -568.343
5.19331, 418.591, 318.107
4.35955, 631.87, -439.408
2.54674, -379.389, 372.009
6.3794, 41.9082, -792.352
2.85317, -889.41, -558.66
3.98511, 447.494, -679.454
4.78581, -43.5222, -899.363
3.25156, -106.814, 39.9352
5.97819, 667.372, -428.15
4.15587, 362.789, 155.832
5.21197, 973.722, -884.993
2.64678, 712.46, -996.555
5.38086, -20.7003, -244.795
5.18133, 358.744, 477.871
7.36678, -755.019, -928.766
5.57063, -297.369, -623.394
5.26431, -748.095, 215.189
6.69051, -286.008, 908.017
3.75764, -482.03, 948.352
6.98957, 626.747, -151.029
5.97428, 521.136, -510.736
5.82752, -472.764, -96.2861
3.06838, -580.86, -766.897
3.37987, -987.752, 93.9624
2.91253, -136.182, 198.669
6.68103, -249.345, 374.782
2.64818, 946.567, -752.888
6.34719, -11.3785, -839.445
4.29829, -499.732, 868.026
6.24626, -0.0485725, 538.18
6.28385, 363.317, 343.773
3.60834, -538.841, -927.203
5.58305, 305.241, 125.236
3.66846, -550.384, -257.008
6.22052, -668.162, 305.988
5.80997, -904.773, -680.526
4.9209, 898.397, -750.054
2.58972, 828.05, 242.042
