6.27803, -736.903, -999.84
3.5948, 65.5837, -83.9342
5.89648, 357.782, -905.844
5.09708, -233.038, 869.502
2.76731, -930.897, 661.825
2.53849, 340.088, 57.3599
4.58743, -866.127, -233.144
7.15218, 177.965, 373.586
2.95982, 53.8013, 692.325
6.00595, -167.886, 308.032
3.81226, 524.47, 820.574
4.14117, 472.152, -904.988
7.45519, 512.75, 265.191
7.41275, -506.079, -269.595
5.75759, 506.652, 445.277
6.92354, 263.25, -854.539
6.33247, -127.088, -454.556
3.87453, -524.271, -44.6417
4.93259, -667.221, -282.077
2.80282, 818.47, 795.193
5.08146, 9.01851, 809.193
4.96988, 973.169, -361.956
7.23882, -818.447, -467.734
4.42071, -1.14733, -852.467
5.14874, 827.555, -445.897
2.75042, 881.88, -70.9839
6.63909, 540.417, 523.252
5.94228, -968.101, -749.198
6.18112, 259.083, 736.461
6.94286, 998.682, 450.807
4.25508, -387.239, -533.637
6.72991, 182.232, 26.5359
3.84659, 682.386, -175.378
4.83959, 75.1621, -171.067
3.2686, -643.449, -425.44
2.66527, 604.958, 143.281
7.2768, -3.1055, 68.9837
6.95369, 109.189, 496.524
3.29884, 683.974, 249.646
3.15214, 429.404, -574.452
2.515, -450.854, -817.975
6.0491, -946.576, -171.621
3.40448, -520.038, 875.666
5.76029, 773.943, -364.848
4.42907, 362.75, -699.306
3.23766, -3.7883, -225.299
5.45054, 690.952, 174.325
3.24076, 112.456, 910.776
3.2091, -182.443, 966.518
4.94257, -495.682, 129.742
3.13015, 922.8, -68.8856
5.64635, -361.427, -600.406
5.60817, 302.466, -746.486
4.88216, -504.214, 606.062
2.64188, -593.265, -221.742
3.21011, -146.859, 803.276
3.15594, -179.408, 894.867
3.31099, -815.729, 771.046
3.76529, -269.296, -857.753
4.77654, 566.451, -729.884
6.54472, -95.3762, -300.925
3.57624, 303.271, 863.235
3.75063, 817.494, 361.472
5.02978, -57.4928, 721.691
6.27922, 635.115, 200.501
5.66369, 902.729, -75.3652
5.9449, 649.152, -121.482
7.27207, 974.187, 404.513
5.18713, -421.402, 702.696
4.57014, -792.027, 30.7069
4.70019, 753.082, 153.481
6.07821, 738.473, 459.474
6.20858, 412.971, 601.357
5.12494, 772.028, -961.759
6.06711, -869.518, -73.3765
5.91025, 335.332, -22.1018
6.82941, 833.231, -600.843
3.19597, 87.8332, 779.923
3.57766, 978.545, -99.3438
5.0733, -368.446, -108.034
4.83766, -120.524, 762.773
3.55759, -269.629, 613.261
5.65244, -691.519, 996.5
2.5044, -998.344, 232.341
4.09589, 454.624, 546.647
5.90281, 364.939, -164.355
6.0446, 672.785, -589.421
2.90869, -810.846, 657.354
3.56926, 259.199, 528.074
4.44412, -837.795, -572.866
4.44927, 895.206, 904.272
3.92018, 384.297, -461.556
4.6123, 567.657, 553.676
2.55658, -610.394, -436.354
3.72027, 965.947, -616.454
4.49072, -726.977, 639.582
6.64177, -646.273, 202.003
3.78584, 975.789, -684.593
3.59705, -796.869, -532.772
6.47385, 391.965, 269.418
5.8476, 505.803, 392.464
5.49108, -887.212, 267.285
5.99917, -362.471, -545.901
5.13062, 525.179, -765.035
4.14833, 176.185, 107.657
3.30844, -713.929, 405.902
6.56633, 720.395, -29.3226
4.08004, 477.987, 113.724
4.05369, 57.0354, -729.386
4.65424, 36.149, 176.083
4.46509, -259.002, -482.062
4.43916, -48.2346, -106.463
4.34871, -843.338, -441.457
5.88118, 343.555, -492.186
